"-930.13","IRPJ","2018-01-31 23:59:59","2018","1","IRPJ"
"-99","Fatura Agilize","2017-09-25 23:59:59","2017","9","Contabilidade"
"-498","DAS","2017-08-21 23:59:59","2017","7","Simples Nacional"
"-507.53","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-163.73","IRPJ","2018-01-31 23:59:59","2018","1","IRPJ"
"-99","Fatura Agilize","2018-01-25 23:59:59","2018","1","Contabilidade"
"-119","Fatura Agilize","2017-10-28 23:59:59","2017","10","Contabilidade"
"-958.3","ISSsao_paulo","2017-11-10 23:59:59","2017","11","ISS"
"-10.5","COFINS","2018-01-02 23:59:59","2017","12","COFINS"
"-49","Fatura Agilize","2017-10-30 23:59:59","2017","10","Contabilidade"
"-1216.89","INSS","2018-01-24 23:59:59","2018","1","INSS"
"-99","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-234.99","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-99","Fatura Agilize","2017-10-30 23:59:59","2017","10","Contabilidade"
"-109","Fatura Agilize","2018-01-15 23:59:59","2018","1","Contabilidade"
"-49.5","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-644.36","ISSsalvador","2017-12-05 23:59:59","2017","12","ISS"
"-1.95","PIS","2017-09-25 23:59:59","2017","9","PIS"
"-273.84","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-21","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-09-05 23:59:59","2017","9","Contabilidade"
"-5827.06","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-08-21 23:59:59","2017","8","Contabilidade"
"-1023.74","CSLL","2016-04-29 23:59:59","2016","4","CSLL"
"-127.41","ISSlauro_de_freitas","2018-01-05 23:59:59","2018","1","ISS"
"-109","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-463.68","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-279","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-290.47","INSS","2017-12-20 23:59:59","2017","12","INSS"
"-99","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-2667.21","ISSsao_paulo","2018-02-12 23:59:59","2018","2","ISS"
"-134.33","ISSsao_paulo","2018-01-10 23:59:59","2018","1","ISS"
"-720","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-931.18","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-149","Fatura Agilize","2017-11-28 23:59:59","2017","11","Contabilidade"
"-306","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-1129.63","IRPJ","2017-10-31 23:59:59","2017","10","IRPJ"
"-198","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-149","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-149","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-608.44","INSS","2017-09-20 23:59:59","2017","9","INSS"
"-5955.28","DAS","2018-01-31 23:59:59","2017","10","Simples Nacional"
"-1417.93","DAS","2017-08-21 23:59:59","2017","7","Simples Nacional"
"-149","Fatura Agilize","2017-10-30 23:59:59","2017","10","Contabilidade"
"-522.5","DAS","2017-12-22 23:59:59","2017","11","Simples Nacional"
"-109","Fatura Agilize","2017-11-16 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2017-08-25 23:59:59","2017","8","Contabilidade"
"-549.12","IRPJ","2017-10-31 23:59:59","2017","10","IRPJ"
"-1982.3","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-53524.37","DAS","2017-11-30 23:59:59","2014","2","Simples Nacional"
"-79","Fatura Agilize","2017-10-05 23:59:59","2017","10","Contabilidade"
"-7812.93","Retirada de lucro","2017-12-11 18:36:43","2017","12","Contabilidade"
"-99","Fatura Agilize","2018-01-29 23:59:59","2018","1","Contabilidade"
"-246.15","ISSsalvador","2017-09-05 23:59:59","2017","9","ISS"
"-154","INSS","2018-01-19 23:59:59","2018","1","INSS"
"-304.65","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-10-20 23:59:59","2017","10","Contabilidade"
"-250","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-99","Fatura Agilize","2017-10-05 23:59:59","2017","10","Contabilidade"
"-484.43","IRPJFolha","2018-01-19 23:59:59","2018","1","IR retido do funcionário"
"-99","Fatura Agilize","2017-05-10 23:59:59",NULL,NULL,"Contabilidade"
"-149","Fatura Agilize","2017-11-20 23:59:59","2017","11","Contabilidade"
"-124.74","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-287.35","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-119","Fatura Agilize","2017-11-20 23:59:59","2017","11","Contabilidade"
"-149","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-420","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-250.25","INSS","2018-01-19 23:59:59","2018","1","INSS"
"-49.5","Fatura Agilize","2017-09-28 23:59:59","2017","9","Contabilidade"
"-186.61","TFE","2017-09-29 23:59:59",NULL,NULL,"Taxa de fiscalização municipal"
"-238.75","ISSsalvador","2017-09-05 23:59:59","2017","9","ISS"
"-1213.3","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-551.76","COFINS","2017-11-24 23:59:59","2017","11","COFINS"
"-352.5","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-109","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-861.84","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-149","Fatura Agilize","2017-11-16 23:59:59","2017","11","Contabilidade"
"-1973.31","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-149","Fatura Agilize","2017-11-20 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-835.77","CSLL","2017-10-31 23:59:59","2017","7","CSLL"
"-1210.24","CSLL","2018-01-31 23:59:59","2018","1","CSLL"
"-99","Fatura Agilize","2017-08-21 23:59:59","2017","8","Contabilidade"
"-290.47","INSS","2017-11-20 23:59:59","2017","11","INSS"
"-173.44","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-149","Fatura Agilize","2017-05-15 23:59:59",NULL,NULL,"Contabilidade"
"-99","Fatura Agilize","2017-11-16 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-49","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-254","Fatura Agilize","2018-01-15 23:59:59","2018","1","Contabilidade"
"-871.41","INSS","2017-12-20 23:59:59","2017","12","INSS"
"-727.27","DAS","2017-12-27 23:59:59","2017","12","Simples Nacional"
"-103.07","INSS","2017-11-29 23:59:59","2017","11","INSS"
"-99","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-291.68","ISSbelo_horizonte","2018-01-05 23:59:59","2018","1","ISS"
"-99","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-149","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2017-07-28 23:59:59","2017","7","Contabilidade"
"-2064.04","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-278.04","COFINS","2017-09-25 23:59:59","2017","9","COFINS"
"-99","Fatura Agilize","2017-08-25 23:59:59","2017","8","Contabilidade"
"-198","INSS","2017-08-18 23:59:59","2017","8","INSS"
"-376.32","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-980","Boleto","2017-08-11 14:27:20","2017","8","Contabilidade"
"-99","Fatura Agilize","2017-08-07 23:59:59","2017","8","Contabilidade"
"-858.85","CSLL","2017-08-30 23:59:59",NULL,NULL,"CSLL"
"-10","ISSsao_paulo","2018-01-10 23:59:59","2018","1","ISS"
"-49","Fatura Agilize","2017-08-10 23:59:59","2017","8","Contabilidade"
"-99","Fatura Agilize","2018-01-15 23:59:59","2018","1","Contabilidade"
"-159","Fatura Agilize","2017-10-10 23:59:59","2017","10","Contabilidade"
"-25.66","PIS","2017-12-22 23:59:59","2017","12","PIS"
"-1314.1","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-149","Fatura Agilize","2017-05-25 23:59:59",NULL,NULL,"Contabilidade"
"-298.18","IRPJ","2018-04-30 23:59:59","2018","4","IRPJ"
"-225.16","ISSsalvador","2017-11-06 23:59:59","2017","11","ISS"
"-218.02","IRPJ","2018-04-30 23:59:59","2018","4","IRPJ"
"-99","Fatura Agilize","2017-09-20 23:59:59","2017","9","Contabilidade"
"-99","Fatura Agilize","2017-11-20 23:59:59","2017","11","Contabilidade"
"-84.01","IRPJFolha","2017-12-20 23:59:59","2017","12","IR retido do funcionário"
"-220","INSS","2017-08-18 23:59:59","2017","8","INSS"
"-169","Fatura Agilize","2017-10-08 23:59:59","2017","10","Contabilidade"
"-109","Fatura Agilize","2017-09-25 23:59:59","2017","9","Contabilidade"
"-99","Fatura Agilize","2017-11-06 23:59:59","2017","11","Contabilidade"
"-103.07","INSS","2017-12-06 23:59:59","2017","11","INSS"
"-283.71","CSLL","2018-04-30 23:59:59","2018","4","CSLL"
"-651","INSS","2017-11-20 23:59:59","2017","11","INSS"
"-402.33","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-181.56","IRPJ","2018-04-30 23:59:59","2018","4","IRPJ"
"-99","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2017-09-05 23:59:59","2017","9","Contabilidade"
"-41.08","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-600.01","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-1262.86","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-152.46","TFE","2017-07-10 23:59:59",NULL,NULL,"Taxa de fiscalização municipal"
"-449.49","IRPJFolha","2017-03-20 23:59:59","2017","3","IR retido do funcionário"
"-149","Fatura Agilize","2017-10-05 23:59:59","2017","10","Contabilidade"
"-74.5","Fatura Agilize","2017-11-16 23:59:59","2017","11","Contabilidade"
"-79","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-3184.65","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-109","Fatura Agilize","2018-01-29 23:59:59","2018","1","Contabilidade"
"-99","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-103.07","INSS","2017-11-20 23:59:59","2017","11","INSS"
"-364.8","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-440","INSS","2017-10-20 23:59:59","2017","10","INSS"
"-120","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-462.81","CSLL","2017-10-31 23:59:59","2017","10","CSLL"
"-171.19","ISSsalvador","2017-12-05 23:59:59","2017","12","ISS"
"-2801.25","DAS","2017-07-20 23:59:59","2017","7","Simples Nacional"
"-60","combustível","2017-12-30 15:32:28","2017","12","Outras despesas"
"-253","INSS","2017-10-20 23:59:59","2017","10","INSS"
"-99","Fatura Agilize","2017-11-20 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2017-09-05 23:59:59","2017","9","Contabilidade"
"-74.5","Fatura Agilize","2017-07-25 23:59:59","2017","7","Contabilidade"
"-99","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-713.04","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-149","Fatura Agilize","2017-10-05 23:59:59","2017","10","Contabilidade"
"-99","Fatura Agilize","2018-01-15 23:59:59","2018","1","Contabilidade"
"-427.54","DAS","2017-08-21 23:59:59","2017","7","Simples Nacional"
"-1674.6","DAS","2018-01-25 23:59:59","2018","1","Simples Nacional"
"-149","Fatura Agilize","2017-12-28 23:59:59","2017","12","Contabilidade"
"-2939.18","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-900","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-15.6","PIS","2017-12-22 23:59:59","2017","12","PIS"
"-60","DAS","2017-08-21 23:59:59","2017","7","Simples Nacional"
"-99","Fatura Agilize","2017-12-26 23:59:59","2017","12","Contabilidade"
"-24.02","PIS","2017-10-25 23:59:59","2017","10","PIS"
"-99","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-925.92","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-176","Fatura Agilize","2017-08-10 23:59:59","2017","8","Contabilidade"
"-526.83","ISSsao_paulo","2018-02-12 23:59:59","2018","2","ISS"
"-159","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-509.7","DAS","2017-10-31 23:59:59",NULL,NULL,"Simples Nacional"
"-99","Fatura Agilize","2017-09-15 23:59:59","2017","9","Contabilidade"
"-488.25","INSS","2017-09-01 23:59:59","2017","8","INSS"
"-99","Fatura Agilize","2017-08-25 23:59:59","2017","8","Contabilidade"
"-149","Fatura Agilize","2017-11-06 23:59:59","2017","11","Contabilidade"
"-396","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-99","Fatura Agilize","2018-01-22 23:59:59","2018","1","Contabilidade"
"-99","Fatura Agilize","2017-12-15 23:59:59","2017","12","Contabilidade"
"-119","Fatura Agilize","2017-08-13 23:59:59","2017","8","Contabilidade"
"-99","Fatura Agilize","2017-09-20 23:59:59","2017","9","Contabilidade"
"-944.15","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-10-30 23:59:59","2017","10","Contabilidade"
"-136.03","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-08-10 23:59:59","2017","8","Contabilidade"
"-99","Fatura Agilize","2017-12-11 23:59:59","2017","12","Contabilidade"
"-379.34","ISSsao_paulo","2018-02-12 23:59:59","2018","2","ISS"
"-99","Fatura Agilize","2017-08-07 23:59:59","2017","8","Contabilidade"
"-2663.31","CSLL","2017-10-31 23:59:59","2017","10","CSLL"
"-49","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-618","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-470","CSLL","2018-01-31 23:59:59","2018","1","CSLL"
"-80","ISSsalvador","2017-06-05 23:59:59",NULL,NULL,"ISS"
"-305.97","CSLL","2018-04-30 23:59:59","2018","4","CSLL"
"-12.6","COFINS","2018-02-23 23:59:59","2018","2","COFINS"
"-246.3","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-422.5","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-447.57","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-188.55","TFF","2017-08-31 23:59:59","2017","8","Taxa de fiscalização municipal"
"-99","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-847.77","CSLL","2018-01-31 23:59:59","2018","1","CSLL"
"-571.14","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-63.9","COFINS","2017-11-24 23:59:59","2017","11","COFINS"
"-130.24","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-330.32","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-99","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2017-08-10 23:59:59","2017","8","Contabilidade"
"-158.3","ceb","2017-12-04 17:15:36","2017","12","Luz"
"-456.99","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-149","Fatura Agilize","2017-11-16 23:59:59","2017","11","Contabilidade"
"-49.5","Fatura Agilize","2017-10-10 23:59:59","2017","10","Contabilidade"
"-119","Fatura Agilize","2017-08-25 23:59:59","2017","8","Contabilidade"
"-149","Fatura Agilize","2017-07-20 23:59:59","2017","7","Contabilidade"
"-489.6","CSLL","2018-01-31 23:59:59","2018","1","CSLL"
"-1636.13","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-50","Fatura Agilize","2017-07-25 23:59:59","2017","7","Contabilidade"
"-99","Fatura Agilize","2017-12-11 23:59:59","2017","12","Contabilidade"
"-211","ISSsalvador","2018-02-05 23:59:59","2018","2","ISS"
"-125.58","CSLL","2017-10-24 23:59:59","2017","10","CSLL"
"-129.03","ISSsalvador","2017-09-18 23:59:59","2017","9","ISS"
"-99","Fatura Agilize","2017-12-11 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2017-11-06 23:59:59","2017","11","Contabilidade"
"-169","Fatura Agilize","2017-09-28 23:59:59","2017","9","Contabilidade"
"-99","Fatura Agilize","2017-11-28 23:59:59","2017","11","Contabilidade"
"-493.31","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-99","Fatura Agilize","2017-05-15 23:59:59",NULL,NULL,"Contabilidade"
"-947.12","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-282.93","PIS","2018-02-23 23:59:59","2018","2","PIS"
"-99","Fatura Agilize","2017-09-20 23:59:59","2017","9","Contabilidade"
"-225.16","ISSsalvador","2017-12-05 23:59:59","2017","12","ISS"
"-99","Fatura Agilize","2017-12-11 23:59:59","2017","12","Contabilidade"
"-119","Fatura Agilize","2017-08-28 23:59:59","2017","8","Contabilidade"
"-99","Fatura Agilize","2017-10-16 23:59:59","2017","10","Contabilidade"
"-149","Fatura Agilize","2017-10-05 23:59:59","2017","10","Contabilidade"
"-330.32","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-99","Fatura Agilize","2017-10-10 23:59:59","2017","10","Contabilidade"
"-9321.22","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-1811.33","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-99","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-67.05","TFF","2017-10-31 23:59:59","2017","10","Taxa de fiscalização municipal"
"-99","Fatura Agilize","2017-02-20 23:59:59","2017","2","Contabilidade"
"-149","Fatura Agilize","2017-10-20 23:59:59","2017","10","Contabilidade"
"-99","Fatura Agilize","2017-10-20 23:59:59","2017","10","Contabilidade"
"-128","Fatura Agilize","2017-08-25 23:59:59","2017","8","Contabilidade"
"-290.47","INSS","2017-09-20 23:59:59","2017","9","INSS"
"-926.33","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-99","Fatura Agilize","2017-08-28 23:59:59","2017","8","Contabilidade"
"-159","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-49.5","Fatura Agilize","2017-12-28 23:59:59","2017","12","Contabilidade"
"-2647.85","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-274","Fatura Agilize","2017-11-28 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2018-01-29 23:59:59","2018","1","Contabilidade"
"-149","Fatura Agilize","2017-10-16 23:59:59","2017","10","Contabilidade"
"-41.08","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-49","Fatura Agilize","2017-08-07 23:59:59","2017","8","Contabilidade"
"-489.1","ISSsao_paulo","2017-10-10 23:59:59","2017","10","ISS"
"-103.07","INSS","2017-12-20 23:59:59","2017","12","INSS"
"-1446.68","ISSlauro_de_freitas","2017-10-31 23:59:59","2017","10","ISS"
"-103.07","INSS","2017-12-20 23:59:59","2017","12","INSS"
"-420","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-103.07","INSS","2017-11-20 23:59:59","2017","11","INSS"
"-99","Fatura Agilize","2017-08-21 23:59:59","2017","8","Contabilidade"
"-149","Fatura Agilize","2018-01-15 23:59:59","2018","1","Contabilidade"
"-3786.22","ISSrio_de_janeiro","2018-02-12 23:59:59","2018","2","ISS"
"-99","Fatura Agilize","2017-08-07 23:59:59","2017","8","Contabilidade"
"-49","Fatura Agilize","2017-09-25 23:59:59","2017","9","Contabilidade"
"-2085.88","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-480","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-44.95","PIS","2018-01-25 23:59:59","2018","1","PIS"
"-1260","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-149","Fatura Agilize","2017-11-16 23:59:59","2017","11","Contabilidade"
"-149","Fatura Agilize","2017-11-28 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2017-12-14 23:59:59","2017","12","Contabilidade"
"-8125.06","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-650.82","ISSsalvador","2018-02-05 23:59:59","2018","2","ISS"
"-99","Fatura Agilize","2017-09-11 23:59:59","2017","9","Contabilidade"
"-99","Fatura Agilize","2018-01-22 23:59:59","2018","1","Contabilidade"
"-9070.73","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-234.14","TFE","2017-08-10 23:59:59","2017","8","Taxa de fiscalização municipal"
"-99","Fatura Agilize","2017-12-18 23:59:59","2017","12","Contabilidade"
"-125.4","CSLL","2018-01-31 23:59:59","2018","1","CSLL"
"-99","Fatura Agilize","2017-12-15 23:59:59","2017","12","Contabilidade"
"-184","Fatura Agilize","2017-10-20 23:59:59","2017","10","Contabilidade"
"-149","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-99","Fatura Agilize","2017-10-19 23:59:59","2017","10","Contabilidade"
"-109","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-2632.3","IRPJ","2018-01-31 23:59:59","2018","1","IRPJ"
"-27","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-2440.73","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-465","INSS","2017-12-20 23:59:59","2017","11","INSS"
"-1231.5","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-832.86","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-550","INSS","2017-09-20 23:59:59","2017","9","INSS"
"-109","Fatura Agilize","2017-12-26 23:59:59","2017","12","Contabilidade"
"-110","INSS","2017-10-20 23:59:59","2017","10","INSS"
"-99","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-70.57","COFINS","2017-09-25 23:59:59","2017","9","COFINS"
"-1305.39","DAS","2017-11-30 23:59:59","2017","11","Simples Nacional"
"-360","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-99","Fatura Agilize","2017-10-05 23:59:59","2017","10","Contabilidade"
"-149","Fatura Agilize","2017-08-25 23:59:59","2017","8","Contabilidade"
"-85.1","ISSsao_paulo","2017-11-10 23:59:59","2017","11","ISS"
"-195","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-64","ISSsao_paulo","2017-05-10 23:59:59",NULL,NULL,"ISS"
"-103.07","INSS","2017-11-20 23:59:59","2017","11","INSS"
"-108.6","DAS","2017-07-20 23:59:59","2017","6","Simples Nacional"
"-367.95","ISSlauro_de_freitas","2017-10-05 23:59:59","2017","10","ISS"
"-99","Fatura Agilize","2018-01-25 23:59:59","2018","1","Contabilidade"
"-99","Fatura Agilize","2017-08-15 23:59:59","2017","8","Contabilidade"
"-103.07","INSS","2017-05-19 23:59:59",NULL,NULL,"INSS"
"-743.85","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-99","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-738.09","IRPJ","2017-10-31 23:59:59","2017","10","IRPJ"
"-321.08","DAS","2017-10-31 23:59:59",NULL,NULL,"Simples Nacional"
"-109","Fatura Agilize","2017-08-21 23:59:59","2017","8","Contabilidade"
"-287.06","DAS","2017-12-20 23:59:59","2017","12","Simples Nacional"
"-42.4","DAS","2017-08-16 23:59:59",NULL,NULL,"Simples Nacional"
"-99","Fatura Agilize","2017-10-30 23:59:59","2017","10","Contabilidade"
"-99","Fatura Agilize","2017-09-15 23:59:59","2017","9","Contabilidade"
"-1000","ISSsalvador","2017-09-05 23:59:59","2017","9","ISS"
"-99","Fatura Agilize","2018-01-25 23:59:59","2018","1","Contabilidade"
"-99","Fatura Agilize","2017-11-27 23:59:59","2017","11","Contabilidade"
"-149","Fatura Agilize","2018-01-25 23:59:59","2018","1","Contabilidade"
"-140.46","PIS","2017-08-25 23:59:59","2017","8","PIS"
"-3.2","COFINS","2017-10-25 23:59:59","2017","10","COFINS"
"-99","Fatura Agilize","2017-06-26 23:59:59","2017","5","Contabilidade"
"-153","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-99","Fatura Agilize","2017-10-16 23:59:59","2017","10","Contabilidade"
"-3031.45","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-450","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-40743.12","DAS","2017-08-21 23:59:59","2017","7","Simples Nacional"
"-149","Fatura Agilize","2017-12-20 23:59:59","2017","12","Contabilidade"
"-119","Fatura Agilize","2018-01-05 23:59:59","2018","1","Contabilidade"
"-99","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-860.1","CSLL","2017-10-31 23:59:59","2017","10","CSLL"
"-373.2","DAS","2017-08-21 23:59:59","2017","8","Simples Nacional"
"-99","Fatura Agilize","2018-01-22 23:59:59","2018","1","Contabilidade"
"-522.82","DAS","2017-10-30 23:59:59","2017","10","Simples Nacional"
"-99","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-1520.01","IRPJ","2018-01-31 23:59:59","2018","1","IRPJ"
"-974.47","IRPJ","2018-01-31 23:59:59","2018","1","IRPJ"
"-149","Fatura Agilize","2017-11-06 23:59:59","2017","11","Contabilidade"
"-309.21","INSS","2018-01-19 23:59:59","2018","1","INSS"
"-149","Fatura Agilize","2017-09-23 23:59:59","2017","9","Contabilidade"
"-711.51","INSS","2017-11-20 23:59:59","2017","11","INSS"
"-1766.92","DAS","2017-11-20 23:59:59","2017","11","Simples Nacional"
"-540","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-103.07","INSS","2017-08-18 23:59:59","2017","8","INSS"
"-149","Fatura Agilize","2017-08-21 23:59:59","2017","8","Contabilidade"
"-268.07","INSS","2017-12-22 23:59:59","2017","12","INSS"
"-707.14","DAS","2017-09-20 23:59:59","2017","9","Simples Nacional"
"-99","Fatura Agilize","2017-11-27 23:59:59","2017","11","Contabilidade"
"-550","INSS","2017-10-20 23:59:59","2017","10","INSS"
"-99","Fatura Agilize","2017-10-10 23:59:59","2017","10","Contabilidade"
"-106.92","DAS","2018-01-22 23:59:59","2018","1","Simples Nacional"
"-379.83","COFINS","2017-10-25 23:59:59","2017","10","COFINS"
"-149","Fatura Agilize","2017-10-25 23:59:59","2017","10","Contabilidade"
"-99","Fatura Agilize","2017-08-10 23:59:59","2017","8","Contabilidade"
"-1008.54","DAS","2017-10-20 23:59:59","2017","10","Simples Nacional"
"-935.7","DAS","2018-02-20 23:59:59","2018","2","Simples Nacional"
"-99","Fatura Agilize","2017-11-10 23:59:59","2017","11","Contabilidade"
"-99","Fatura Agilize","2018-01-10 23:59:59","2018","1","Contabilidade"
"-30","ISSsalvador","2017-11-06 23:59:59","2017","11","ISS"
"-243.37","CSLL","2017-10-31 23:59:59","2017","10","CSLL"
"-99","Fatura Agilize","2017-12-05 23:59:59","2017","12","Contabilidade"
"-5312.38","ISSsao_paulo","2018-01-10 23:59:59","2018","1","ISS"
"-99","Fatura Agilize","2017-12-26 23:59:59","2017","12","Contabilidade"
